time_index,month_sin,month_cos,region_to,subdivision,category,q1,q2,q3,q4,holiday_period,time_squared,time_cubed,revenue_total
4,0.8660254037844387,-0.49999999999999983,cis,organic_web,Воздушные шары,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,organic_web,Декор,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,organic_web,Декор,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,organic_web,Декор,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,organic_web,Декор,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,organic_web,Для дома,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,organic_web,Для дома,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,organic_web,Для дома,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,organic_web,Для дома,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,organic_web,Картины,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,organic_web,Картины,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,organic_web,Картины,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,organic_web,Картины,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,organic_web,Книги,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,organic_web,Книги,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,organic_web,Книги,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,organic_web,Книги,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,organic_web,Кондитерские и пекарни,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,organic_web,Кондитерские и пекарни,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,organic_web,Кондитерские и пекарни,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,organic_web,Кондитерские и пекарни,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,organic_web,Косметика и парфюмерия,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,organic_web,Косметика и парфюмерия,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,organic_web,Косметика и парфюмерия,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,organic_web,Косметика и парфюмерия,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,organic_web,Магазины чая и кофе,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,organic_web,Магазины чая и кофе,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,organic_web,Магазины чая и кофе,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,organic_web,Магазины чая и кофе,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,organic_web,Одежда,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,organic_web,Одежда,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,organic_web,Одежда,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,organic_web,Одежда,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,organic_web,Одежда для детей,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,organic_web,Одежда для детей,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,organic_web,Одежда для детей,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,organic_web,Одежда для детей,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,organic_web,Подарочные сертификаты,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,organic_web,Подарочные сертификаты,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,organic_web,Подарочные сертификаты,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,organic_web,Подарочные сертификаты,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,organic_web,Посуда,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,organic_web,Посуда,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,organic_web,Посуда,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,organic_web,Посуда,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,organic_web,Продукты и напитки,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,organic_web,Продукты и напитки,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,organic_web,Продукты и напитки,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,organic_web,Продукты и напитки,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,organic_web,Съедобные букеты,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,organic_web,Съедобные букеты,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,organic_web,Съедобные букеты,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,organic_web,Съедобные букеты,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,organic_web,Товары для праздника,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,organic_web,Товары для праздника,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,organic_web,Товары для праздника,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,organic_web,Товары для праздника,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,organic_web,Украшения,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,organic_web,Украшения,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,organic_web,Украшения,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,organic_web,Украшения,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,organic_web,,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,organic_web,,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,organic_web,,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,organic_web,,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,organic_web,Комнатные растения,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,organic_web,Комнатные растения,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,organic_web,Комнатные растения,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,organic_web,Комнатные растения,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,organic_web,Цветы,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,organic_web,Цветы,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,organic_web,Цветы,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,organic_web,Цветы,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,other,Аксессуары,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,other,Аксессуары,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,other,Аксессуары,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,other,Аксессуары,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,other,Декор,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,other,Декор,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,other,Декор,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,other,Декор,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,other,Для дома,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,other,Для дома,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,other,Для дома,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,other,Для дома,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,other,Канцелярские товары,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,other,Канцелярские товары,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,other,Канцелярские товары,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,other,Канцелярские товары,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,other,Картины,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,other,Картины,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,other,Картины,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,other,Картины,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,other,Книги,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,other,Книги,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,other,Книги,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,other,Книги,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,other,Кондитерские и пекарни,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,other,Кондитерские и пекарни,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,other,Кондитерские и пекарни,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,other,Кондитерские и пекарни,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,other,Косметика и парфюмерия,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,other,Косметика и парфюмерия,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,other,Косметика и парфюмерия,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,other,Косметика и парфюмерия,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,other,Магазины чая и кофе,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,other,Магазины чая и кофе,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,other,Магазины чая и кофе,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,other,Магазины чая и кофе,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,other,Подарочные сертификаты,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,other,Подарочные сертификаты,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,other,Подарочные сертификаты,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,other,Подарочные сертификаты,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,other,Посуда,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,other,Посуда,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,other,Посуда,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,other,Посуда,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,other,Продукты и напитки,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,other,Продукты и напитки,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,other,Продукты и напитки,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,other,Продукты и напитки,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,other,Съедобные букеты,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,other,Съедобные букеты,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,other,Съедобные букеты,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,other,Съедобные букеты,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,other,Товары для праздника,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,other,Товары для праздника,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,other,Товары для праздника,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,other,Товары для праздника,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,other,Украшения,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,other,Украшения,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,other,Украшения,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,other,Украшения,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,other,Хендмейд и хобби,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,other,Хендмейд и хобби,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,other,Хендмейд и хобби,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,other,Хендмейд и хобби,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,other,Комнатные растения,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,other,Комнатные растения,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,other,Комнатные растения,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,other,Комнатные растения,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,other,Цветы,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,other,Цветы,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,other,Цветы,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,other,Цветы,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,paid_apps,Аксессуары,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,paid_apps,Аксессуары,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,paid_apps,Аксессуары,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,paid_apps,Аксессуары,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,paid_apps,Вкусные наборы,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,paid_apps,Вкусные наборы,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,paid_apps,Вкусные наборы,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,paid_apps,Вкусные наборы,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,paid_apps,Воздушные шары,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,paid_apps,Воздушные шары,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,paid_apps,Воздушные шары,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,paid_apps,Воздушные шары,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,paid_apps,Декор,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,paid_apps,Декор,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,paid_apps,Декор,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,paid_apps,Декор,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,paid_apps,Для дома,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,paid_apps,Для дома,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,paid_apps,Для дома,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,paid_apps,Для дома,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,paid_apps,Другое,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,paid_apps,Другое,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,paid_apps,Другое,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,paid_apps,Другое,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,paid_apps,Канцелярские товары,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,paid_apps,Канцелярские товары,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,paid_apps,Канцелярские товары,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,paid_apps,Канцелярские товары,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,paid_apps,Картины,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,paid_apps,Картины,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,paid_apps,Картины,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,paid_apps,Картины,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,paid_apps,Книги,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,paid_apps,Книги,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,paid_apps,Книги,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,paid_apps,Книги,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,paid_apps,Кондитерские и пекарни,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,paid_apps,Кондитерские и пекарни,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,paid_apps,Кондитерские и пекарни,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,paid_apps,Кондитерские и пекарни,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,paid_apps,Косметика и парфюмерия,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,paid_apps,Косметика и парфюмерия,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,paid_apps,Косметика и парфюмерия,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,paid_apps,Косметика и парфюмерия,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,paid_apps,Магазины чая и кофе,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,paid_apps,Магазины чая и кофе,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,paid_apps,Магазины чая и кофе,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,paid_apps,Магазины чая и кофе,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,paid_apps,Подарочные сертификаты,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,paid_apps,Подарочные сертификаты,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,paid_apps,Подарочные сертификаты,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,paid_apps,Подарочные сертификаты,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,paid_apps,Посуда,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,paid_apps,Посуда,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,paid_apps,Посуда,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,paid_apps,Посуда,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,paid_apps,Продукты и напитки,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,paid_apps,Продукты и напитки,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,paid_apps,Продукты и напитки,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,paid_apps,Продукты и напитки,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,paid_apps,Съедобные букеты,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,paid_apps,Съедобные букеты,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,paid_apps,Съедобные букеты,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,paid_apps,Съедобные букеты,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,paid_apps,Товары для праздника,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,paid_apps,Товары для праздника,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,paid_apps,Товары для праздника,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,paid_apps,Товары для праздника,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,paid_apps,Украшения,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,paid_apps,Украшения,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,paid_apps,Украшения,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,paid_apps,Украшения,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,paid_apps,Хендмейд и хобби,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,paid_apps,Хендмейд и хобби,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,paid_apps,Хендмейд и хобби,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,paid_apps,Хендмейд и хобби,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,paid_apps,,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,paid_apps,,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,paid_apps,,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,paid_apps,,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,paid_apps,Комнатные растения,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,paid_apps,Комнатные растения,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,paid_apps,Комнатные растения,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,paid_apps,Комнатные растения,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,paid_apps,Цветы,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,paid_apps,Цветы,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,paid_apps,Цветы,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,paid_apps,Цветы,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,paid_web,Аксессуары,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,paid_web,Аксессуары,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,paid_web,Аксессуары,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,paid_web,Аксессуары,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,paid_web,Воздушные шары,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,paid_web,Воздушные шары,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,paid_web,Воздушные шары,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,paid_web,Воздушные шары,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,paid_web,Декор,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,paid_web,Декор,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,paid_web,Декор,0,1,0,0,0,9,27,5060214.054016934
