time_index,month_sin,month_cos,region_to,subdivision,category,q1,q2,q3,q4,holiday_period,revenue_total
33,-1.0,-1.8369701987210297e-16,cis,other,Книги,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,other,Книги,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,other,Книги,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,other,Кондитерские и пекарни,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,other,Кондитерские и пекарни,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,other,Кондитерские и пекарни,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,other,Кондитерские и пекарни,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,other,Косметика и парфюмерия,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,other,Косметика и парфюмерия,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,other,Косметика и парфюмерия,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,other,Косметика и парфюмерия,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,other,Магазины чая и кофе,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,other,Магазины чая и кофе,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,other,Магазины чая и кофе,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,other,Магазины чая и кофе,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,other,Подарочные сертификаты,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,other,Подарочные сертификаты,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,other,Подарочные сертификаты,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,other,Подарочные сертификаты,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,other,Посуда,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,other,Посуда,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,other,Посуда,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,other,Посуда,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,other,Продукты и напитки,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,other,Продукты и напитки,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,other,Продукты и напитки,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,other,Продукты и напитки,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,other,Съедобные букеты,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,other,Съедобные букеты,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,other,Съедобные букеты,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,other,Съедобные букеты,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,other,Товары для праздника,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,other,Товары для праздника,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,other,Товары для праздника,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,other,Товары для праздника,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,other,Украшения,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,other,Украшения,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,other,Украшения,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,other,Украшения,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,other,Хендмейд и хобби,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,other,Хендмейд и хобби,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,other,Хендмейд и хобби,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,other,Хендмейд и хобби,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,other,Комнатные растения,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,other,Комнатные растения,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,other,Комнатные растения,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,other,Комнатные растения,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,other,Цветы,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,other,Цветы,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,other,Цветы,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,other,Цветы,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,paid_apps,Аксессуары,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,paid_apps,Аксессуары,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,paid_apps,Аксессуары,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,paid_apps,Аксессуары,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,paid_apps,Вкусные наборы,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,paid_apps,Вкусные наборы,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,paid_apps,Вкусные наборы,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,paid_apps,Вкусные наборы,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,paid_apps,Воздушные шары,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,paid_apps,Воздушные шары,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,paid_apps,Воздушные шары,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,paid_apps,Воздушные шары,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,paid_apps,Декор,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,paid_apps,Декор,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,paid_apps,Декор,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,paid_apps,Декор,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,paid_apps,Для дома,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,paid_apps,Для дома,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,paid_apps,Для дома,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,paid_apps,Для дома,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,paid_apps,Другое,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,paid_apps,Другое,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,paid_apps,Другое,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,paid_apps,Другое,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,paid_apps,Канцелярские товары,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,paid_apps,Канцелярские товары,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,paid_apps,Канцелярские товары,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,paid_apps,Канцелярские товары,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,paid_apps,Картины,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,paid_apps,Картины,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,paid_apps,Картины,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,paid_apps,Картины,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,paid_apps,Книги,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,paid_apps,Книги,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,paid_apps,Книги,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,paid_apps,Книги,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,paid_apps,Кондитерские и пекарни,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,paid_apps,Кондитерские и пекарни,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,paid_apps,Кондитерские и пекарни,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,paid_apps,Кондитерские и пекарни,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,paid_apps,Косметика и парфюмерия,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,paid_apps,Косметика и парфюмерия,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,paid_apps,Косметика и парфюмерия,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,paid_apps,Косметика и парфюмерия,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,paid_apps,Магазины чая и кофе,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,paid_apps,Магазины чая и кофе,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,paid_apps,Магазины чая и кофе,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,paid_apps,Магазины чая и кофе,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,paid_apps,Подарочные сертификаты,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,paid_apps,Подарочные сертификаты,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,paid_apps,Подарочные сертификаты,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,paid_apps,Подарочные сертификаты,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,paid_apps,Посуда,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,paid_apps,Посуда,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,paid_apps,Посуда,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,paid_apps,Посуда,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,paid_apps,Продукты и напитки,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,paid_apps,Продукты и напитки,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,paid_apps,Продукты и напитки,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,paid_apps,Продукты и напитки,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,paid_apps,Съедобные букеты,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,paid_apps,Съедобные букеты,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,paid_apps,Съедобные букеты,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,paid_apps,Съедобные букеты,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,paid_apps,Товары для праздника,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,paid_apps,Товары для праздника,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,paid_apps,Товары для праздника,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,paid_apps,Товары для праздника,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,paid_apps,Украшения,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,paid_apps,Украшения,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,paid_apps,Украшения,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,paid_apps,Украшения,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,paid_apps,Хендмейд и хобби,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,paid_apps,Хендмейд и хобби,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,paid_apps,Хендмейд и хобби,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,paid_apps,Хендмейд и хобби,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,paid_apps,,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,paid_apps,,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,paid_apps,,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,paid_apps,,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,paid_apps,Комнатные растения,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,paid_apps,Комнатные растения,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,paid_apps,Комнатные растения,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,paid_apps,Комнатные растения,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,paid_apps,Цветы,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,paid_apps,Цветы,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,paid_apps,Цветы,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,paid_apps,Цветы,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,paid_web,Аксессуары,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,paid_web,Аксессуары,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,paid_web,Аксессуары,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,paid_web,Аксессуары,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,paid_web,Воздушные шары,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,paid_web,Воздушные шары,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,paid_web,Воздушные шары,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,paid_web,Воздушные шары,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,paid_web,Декор,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,paid_web,Декор,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,paid_web,Декор,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,paid_web,Декор,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,paid_web,Для дома,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,paid_web,Для дома,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,paid_web,Для дома,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,paid_web,Для дома,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,paid_web,Картины,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,paid_web,Картины,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,paid_web,Картины,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,paid_web,Картины,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,paid_web,Кондитерские и пекарни,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,paid_web,Кондитерские и пекарни,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,paid_web,Кондитерские и пекарни,0,0,0,1,0,7017085.442795444
